bfs_nummer,gemeinde,total_area,score_sum,mean_score
6118,Gampel-Bratsch,1491561.456,4562781.739,3.059
3254,Oberriet (SG),4685776.417,14332861.323,3.059
1010,Escholzmatt-Marbach,4807167.322,14697034.037,3.057
9089,Brienzersee,1758988.940,5377366.072,3.057
322,Auswil,109493.660,334617.763,3.056
4256,Obermumpf,1246829.508,3808908.808,3.055
5742,Agiez,834552.822,2547022.662,3.052
6037,Val de Bagnes,5408877.656,16502165.039,3.051
5623,Buchillon,499454.609,1523648.410,3.051
746,Safnern,1211183.421,3694100.283,3.050
4112,Rüfenach,1508765.704,4601626.575,3.050
6294,Staldenried,907499.522,2765337.793,3.047
4165,Gipf-Oberfrick,889887.138,2710985.899,3.046
938,Sigriswil,3403384.638,10367660.161,3.046
543,Mattstetten,508359.616,1547603.273,3.044
6004,Eggerberg,39997.370,121747.190,3.044
563,Frutigen,6452179.823,19632071.541,3.043
6285,Grächen,1818026.033,5526293.929,3.040
102,Weiach,939909.735,2856450.686,3.039
868,Jaberg,105632.587,320940.910,3.038
6721,Rossemaison,806976.307,2451271.543,3.038
3640,Sils im Domleschg,1171114.429,3553250.353,3.034
2131,Echarlens,1035893.390,3141675.917,3.033
732,Bellmund,1423959.448,4316618.716,3.031
5260,Novazzano,2491262.530,7547553.206,3.030
3316,Weesen,943008.336,2856901.971,3.030
1005,Hasle (LU),1146028.293,3471281.743,3.029
3663,Masein,1011282.225,3062854.335,3.029
6289,Saas-Balen,1381195.263,4181329.571,3.027
3005,Stein (AR),1571118.400,4752349.049,3.025
5722,Grens,434876.181,1315019.885,3.024
6417,La Grande Béroche,3026061.884,9147655.638,3.023
4193,Brunegg,723620.620,2187334.897,3.023
7101,Büsingen am Hochrhein,284595.454,860224.344,3.023
1139,Pfaffnau,2714278.097,8203076.412,3.022
2869,Zunzgen,840316.056,2537278.890,3.019
2528,Obergerlafingen,575581.711,1736347.424,3.017
941,Thierachern,2601726.126,7845950.245,3.016
3891,Luzein,3454938.118,10418132.545,3.015
1203,Attinghausen,1210150.658,3648861.507,3.015
2575,Fulenbach,1585191.074,4778945.475,3.015
33,Kleinandelfingen,819744.323,2471121.426,3.015
5631,Denens,705700.008,2125607.457,3.012
2234,La Brillaz,1299955.743,3914955.843,3.012
4028,Freienwil,459454.101,1383682.490,3.012
2971,Hallau,929590.113,2799019.146,3.011
305,Kappelen,802601.588,2416229.434,3.010
4107,Mülligen,635616.671,1913032.121,3.010
3444,Waldkirch,3416099.325,10278326.728,3.009
3513,Lantsch/Lenz,1809076.517,5441689.286,3.008
2295,Bösingen,1370158.801,4121134.078,3.008
735,Epsach,532974.672,1602002.841,3.006
5396,Terre di Pedemonte,1166599.752,3506018.996,3.005
5527,Morrens (VD),545506.400,1639353.295,3.005
867,Gurzelen,921374.261,2768583.318,3.005
3211,Berg (SG),212585.425,638710.225,3.004
4285,Strengelbach,2037577.313,6121022.071,3.004
2860,Rünenberg,667179.491,2004020.004,3.004
2919,Stetten (SH),922119.126,2769090.515,3.003
5904,Chamblon,813636.455,2443180.780,3.003
5484,Gollion,469961.635,1410973.111,3.002
2548,Hubersdorf,477617.985,1433925.254,3.002
4091,Auenstein,1004920.140,3016852.413,3.002
4084,Islisberg,522968.776,1569954.052,3.002
3712,Zillis-Reischen,281916.589,846235.651,3.002
6702,Boécourt,1906367.289,5722268.825,3.002
7010,Ruggell,2239007.168,6720532.190,3.002
783,Hasliberg,4038649.991,12121315.521,3.001
556,Zielebach,332042.085,996374.757,3.001
4120,Veltheim (AG),1448548.157,4346696.259,3.001
4881,Amlikon-Bissegg,2529090.659,7589074.959,3.001
2087,Mézières (FR),602167.416,1806916.203,3.001
663,Frauenkappelen,1085938.084,3258290.562,3.000
4234,Merenschwand,1893272.657,5680376.879,3.000
1039,Römerswil,3265812.864,9797821.797,3.000
6281,Baltschieder,970428.394,2911321.488,3.000
5703,Bassins,696873.813,2090621.439,3.000
2933,Buchberg,361369.312,1084107.935,3.000
5604,Forel (Lavaux),1399241.995,4197725.984,3.000
4067,Fischbach-Göslikon,814239.246,2442717.738,3.000
5601,Chexbres,410944.534,1232833.602,3.000
424,Wynigen,802052.551,2406157.653,3.000
3662,Flerden,630170.970,1890512.909,3.000
6090,Mont-Noble,743087.232,2229261.695,3.000
2841,Anwil,880552.435,2641657.306,3.000
4068,Hägglingen,812140.480,2436421.440,3.000
1068,Vitznau,1280909.701,3842729.103,3.000
2931,Bargen (SH),429385.019,1288155.056,3.000
980,Inkwil,458729.937,1376189.811,3.000
5750,Les Clées,342317.224,1026951.673,3.000
571,Beatenberg,3337161.450,10011484.350,3.000
6151,Champéry,911319.959,2733959.877,3.000
2611,Bärschwil,792073.231,2376219.694,3.000
6214,Finhaut,706362.061,2119086.182,3.000
4416,Hefenhofen,2074031.711,6222095.134,3.000
5413,Roche (VD),887242.676,2661728.027,3.000
1086,Grosswangen,1276433.542,3829300.625,3.000
3394,Mosnang,2663010.775,7989032.324,3.000
748,Schwadernau,682746.369,2048239.106,3.000
226,Schlatt (ZH),1370184.712,4110554.136,3.000
4756,Schönholzerswilen,2077921.287,6233763.861,3.000
2464,Lüsslingen-Nennigkofen,670246.680,2010740.041,3.000
4811,Herdern,920584.494,2761753.483,3.000
4004,Densbüren,1297145.963,3891437.889,3.000
3637,Rothenbrunnen,534502.950,1603508.850,3.000
2294,Giffers,1229585.751,3688757.254,3.000
6511,Les Verrières,1266224.241,3798672.724,3.000
438,Orvin,499881.172,1499643.516,3.000
741,Merzligen,675922.634,2027767.901,3.000
3581,Sagogn,979804.593,2939413.779,3.000
441,Renan (BE),324859.979,974579.937,3.000
6238,Grône,1191851.688,3575555.065,3.000
2226,Treyvaux,1254622.929,3763868.786,3.000
6778,Bure,754330.387,2262991.162,3.000
82,Boppelsen,504343.352,1513030.055,3.000
2551,Lommiswil,880360.296,2641080.888,3.000
5310,Cevio,1811293.069,5433879.206,3.000
4621,Warth-Weiningen,1572642.310,4717926.929,3.000
2472,Büren (SO),616345.193,1849035.579,3.000
566,Krattigen,739265.003,2217795.010,3.000
4611,Thundorf,1237634.972,3712904.917,3.000
2428,Mümliswil-Ramiswil,1525530.068,4576590.204,3.000
2044,Surpierre,252799.253,758397.758,3.000
2535,Drei Höfe,548289.684,1644869.052,3.000
2864,Thürnen,823997.418,2471992.254,3.000
5154,Bissone,461398.373,1384195.120,3.000
6790,Fontenais,1615644.024,4846932.071,3.000
872,Kirchdorf (BE),688456.348,2065369.043,3.000
5910,Cronay,818293.236,2454879.709,3.000
923,Buchholterberg,1225778.456,3677335.368,3.000
4274,Brittnau,2444399.953,7333199.859,3.000
666,Kriechenwil,604543.525,1813630.574,3.000
4263,Zeiningen,1025479.721,3076439.164,3.000
2514,Bolken,279566.251,838698.753,3.000
4319,Siglistorf,481495.902,1444487.707,3.000
3823,Soazza,744335.888,2233007.663,3.000
2022,Gletterens,489706.436,1469119.308,3.000
5489,Mex (VD),831322.788,2493968.364,3.000
5855,Dully,416335.784,1249007.352,3.000
5492,Montricher,916965.918,2750897.753,3.000
5551,Bonvillars,888201.243,2664603.728,3.000
5902,Belmont-sur-Yverdon,816.400,2449.200,3.000
562,Aeschi bei Spiez,2875252.160,8625756.479,3.000
6181,Riederalp,2024055.732,6072167.196,3.000
310,Rapperswil (BE),1629639.989,4888919.966,3.000
4238,Rottenschwil,1011856.419,3035569.256,3.000
2113,Vuisternens-devant-Romont,1364713.071,4094139.212,3.000
5705,Bogis-Bossey,276443.386,829330.157,3.000
5471,Bettens,458976.798,1376930.393,3.000
5464,Vully-les-Lacs,819729.642,2459188.926,3.000
5913,Donneloye,1107814.936,3323444.809,3.000
565,Kandersteg,1571844.564,4715533.691,3.000
12,Rifferswil,937428.339,2812285.016,3.000
6191,Ausserberg,1101205.985,3303617.956,3.000
494,Gals,763629.676,2290889.027,3.000
3294,Pfäfers,3982510.700,11947532.100,3.000
2307,Tentlingen,455458.053,1366374.159,3.000
1365,Lauerz,1218717.967,3656153.900,3.000
4136,Holziken,552523.415,1657570.245,3.000
3212,Eggersriet,2001117.200,6003351.599,3.000
6718,Movelier,997143.167,2991429.501,3.000
5049,Blenio,2863270.331,8589810.992,3.000
4221,Abtwil,654493.037,1963479.110,3.000
2888,Langenbruck,1249371.427,3748114.280,3.000
3831,Cama,682899.269,2048697.806,3.000
622,Oppligen,30050.314,90150.941,3.000
214,Dägerlen,1256455.512,3769366.535,3.000
6177,Grengiols,572692.628,1718077.883,3.000
413,Koppigen,1119265.153,3357795.459,3.000
6195,Ferden,626274.270,1878822.810,3.000
6192,Blatten,709409.758,2128229.273,3.000
6212,Dorénaz,777028.219,2331084.658,3.000
6197,Kippel,538134.796,1614404.388,3.000
6601,Aire-la-Ville,747987.038,2243961.113,3.000
431,Corgémont,278225.796,834677.389,3.000
5645,Romanel-sur-Morges,429265.154,1287795.462,3.000
6201,Unterbäch,564747.091,1694241.272,3.000
5637,Lavigny,848613.000,2545839.001,3.000
24,Buch am Irchel,794371.795,2383115.384,3.000
6202,Wiler (Lötschen),1584321.302,4752963.906,3.000
6203,Mörel-Filet,279443.161,838329.482,3.000
422,Rüti bei Lyssach,31367.092,94101.275,3.000
22,Benken (ZH),275532.071,826596.214,3.000
6205,Bettmeralp,1910967.281,5732901.843,3.000
23,Berg am Irchel,710714.356,2132143.067,3.000
6211,Collonges,98713.452,296140.357,3.000
5872,Le Chenit,2058358.823,6175076.468,3.000
432,Cormoret,275532.071,826596.214,3.000
215,Dättlikon,348261.970,1044785.909,3.000
6296,Törbel,6383.738,19151.214,3.000
5565,Onnens (VD),398988.511,1196965.532,3.000
5560,Grandevent,681.731,2045.192,3.000
5559,Giez,94588.766,283766.298,3.000
6,Kappel am Albis,1070677.814,3212033.441,3.000
5557,Fontaines-sur-Grandson,286870.963,860612.889,3.000
5556,Fiez,487338.637,1462015.912,3.000
5555,Corcelles-près-Concise,275532.071,826596.214,3.000
5553,Champagne,516388.692,1549166.076,3.000
6299,Zeneggen,93589.055,280767.165,3.000
5541,Goumoëns,933592.419,2800777.257,3.000
6434,Le Cerneux-Péquignot,275532.071,826596.214,3.000
211,Altikon,551064.143,1653192.428,3.000
5539,Vuarrens,1230331.134,3690993.403,3.000
6433,Brot-Plamboz,551064.143,1653192.428,3.000
6432,La Brévine,275532.071,826596.214,3.000
5537,Villars-le-Terroir,638566.001,1915698.003,3.000
6423,La Sagne,1380285.887,4140857.660,3.000
5535,Saint-Barthélemy (VD),743046.005,2229138.014,3.000
5534,Rueyres,490865.712,1472597.137,3.000
5533,Poliez-Pittet,564920.353,1694761.059,3.000
5566,Provence,275532.071,826596.214,3.000
5571,Tévenon,275532.071,826596.214,3.000
6218,Salvan,1493279.926,4479839.778,3.000
541,Iffwil,843512.143,2530536.428,3.000
433,Cortébert,275532.071,826596.214,3.000
6235,Chippis,571188.785,1713566.356,3.000
6239,Icogne,845789.477,2537368.432,3.000
5621,Aclens,298354.915,895064.745,3.000
173,Hittnau,1513484.865,4540454.594,3.000
178,Russikon,2490275.306,7470825.919,3.000
6437,Les Ponts-de-Martel,1803089.204,5409267.611,3.000
6261,Arbaz,170732.674,512198.021,3.000
6263,Grimisuat,1182878.592,3548635.777,3.000
26,Dorf,275532.071,826596.214,3.000
220,Hagenbuch,786008.627,2358025.880,3.000
7301,Campione d'Italia,89665.769,268997.308,3.000
6267,Veysonnaz,544798.424,1634395.273,3.000
6282,Eisten,2282470.619,6847411.857,3.000
448,Villeret,275532.071,826596.214,3.000
449,Sauge,247081.648,741244.944,3.000
180,Weisslingen,2161437.434,6484312.302,3.000
6435,La Chaux-du-Milieu,1910492.997,5731478.992,3.000
218,Ellikon an der Thur,275532.071,826596.214,3.000
498,Müntschemier,275532.071,826596.214,3.000
501,Tschugg,832661.115,2497983.344,3.000
445,Sonvilier,275532.071,826596.214,3.000
6154,Port-Valais,275532.071,826596.214,3.000
407,Heimiswil,1903997.120,5711991.360,3.000
304,Kallnach,275532.071,826596.214,3.000
5914,Ependes (VD),275532.071,826596.214,3.000
5804,Jorat-Menthue,2234402.306,6703206.917,3.000
5921,Molondin,291544.860,874634.581,3.000
5923,Oppens,275532.071,826596.214,3.000
342,Thunstetten,1880583.577,5641750.730,3.000
344,Ursenbach,27253.385,81760.154,3.000
6743,Les Breuleux,745027.845,2235083.535,3.000
5925,Orzens,275532.071,826596.214,3.000
5930,Suscévaz,716965.595,2150896.784,3.000
6748,Les Genevez (JU),1157006.245,3471018.736,3.000
6750,Lajoux (JU),1348639.804,4045919.412,3.000
5934,Valeyres-sous-Ursins,57367.841,172103.523,3.000
5760,Rances,630558.460,1891675.381,3.000
339,Rohrbachgraben,14114.106,42342.318,3.000
302,Bargen (BE),276080.464,828241.393,3.000
60,Höri,762686.530,2288059.591,3.000
5756,Montcherand,590741.465,1772224.394,3.000
6751,Montfaucon,541581.767,1624745.301,3.000
6056,Ernen,366734.743,1100204.229,3.000
6058,Fieschertal,479671.729,1439015.188,3.000
6082,Ayent,3412039.208,10236117.624,3.000
5755,Lignerolle,720386.166,2161158.497,3.000
6083,Evolène,275532.071,826596.214,3.000
6758,Saint-Brais,255556.681,766670.042,3.000
6771,Alle,967252.011,2901756.034,3.000
5748,Bretonnières,275532.071,826596.214,3.000
5912,Démoret,768693.004,2306079.012,3.000
5812,Champtauroz,549891.379,1649674.137,3.000
5654,Vullierens,291714.060,875142.179,3.000
5852,Bursinel,485351.954,1456055.861,3.000
6712,Develier,1865641.881,5596925.644,3.000
5863,Vinzel,265159.391,795478.172,3.000
6704,Châtillon (JU),484551.044,1453653.131,3.000
5873,Le Lieu,1172358.841,3517076.523,3.000
6703,Bourrignon,933809.723,2801429.170,3.000
325,Busswil bei Melchnau,258828.583,776485.750,3.000
6719,Pleigne,616096.171,1848288.513,3.000
5860,Perroy,672780.870,2018342.611,3.000
5858,Luins,276953.871,830861.612,3.000
5857,Gilly,973149.786,2919449.359,3.000
41,Truttikon,275532.071,826596.214,3.000
312,Seedorf (BE),4056843.114,12170529.341,3.000
43,Volken,275769.051,827307.154,3.000
5817,Grandcour,547160.521,1641481.564,3.000
6722,Saulcy,137800.984,413402.951,3.000
5843,Rougemont,550796.886,1652390.659,3.000
5841,Château-d'Oex,2273468.340,6820405.021,3.000
6724,Soyhières,558429.045,1675287.134,3.000
38,Rheinau,1188305.184,3564915.553,3.000
5908,Chêne-Pâquier,1172.764,3518.291,3.000
5911,Cuarny,880.454,2641.363,3.000
5827,Trey,437461.857,1312385.572,3.000
333,Melchnau,1253223.318,3759669.953,3.000
6741,Le Bémont (JU),275532.071,826596.214,3.000
5819,Henniez,214333.230,642999.689,3.000
6742,Les Bois,836184.623,2508553.869,3.000
5747,Bofflens,3532.424,10597.272,3.000
6084,Hérémence,248718.460,746155.379,3.000
6774,Boncourt,275532.071,826596.214,3.000
5707,Chavannes-de-Bogis,710087.078,2130261.234,3.000
5717,Founex,1135488.522,3406465.567,3.000
6806,Vendlincourt,275532.071,826596.214,3.000
6140,Saillon,1494024.940,4482074.820,3.000
98,Schleinikon,4903.445,14710.335,3.000
40,Trüllikon,827416.601,2482249.804,3.000
6155,Saint-Gingolph,229311.278,687933.835,3.000
6157,Val-d'Illiez,1833944.892,5501834.677,3.000
6158,Vionnaz,1506535.279,4519605.838,3.000
5713,Crans (VD),1118494.966,3355484.899,3.000
6809,Haute-Ajoie,1216397.983,3649193.950,3.000
6610,Céligny,558566.130,1675698.389,3.000
5709,Chéserex,487527.549,1462582.646,3.000
5706,Borex,451065.674,1353197.022,3.000
6101,Agarn,189935.769,569807.306,3.000
5704,Begnins,1666335.706,4999007.118,3.000
394,Wengi,571261.748,1713785.245,3.000
6159,Vouvry,835952.004,2507856.011,3.000
402,Alchenstorf,1085497.829,3256493.487,3.000
5683,Prévonloup,395525.164,1186575.491,3.000
403,Bäriswil,470943.159,1412829.476,3.000
5671,Dompierre (VD),275534.512,826603.536,3.000
5669,Curtilles,315839.301,947517.904,3.000
5665,Chavannes-sur-Moudon,65350.664,196051.992,3.000
5661,Boulens,257396.477,772189.430,3.000
405,Ersigen,1765926.654,5297779.963,3.000
6811,Damphreux-Lugnez,1159653.812,3478961.435,3.000
28,Flaach,1029356.838,3088070.513,3.000
6792,Grandfontaine,576377.829,1729133.486,3.000
6133,Fully,3488971.009,10466913.027,3.000
6131,Bovernier,275532.071,826596.214,3.000
5746,Bavois,275532.071,826596.214,3.000
6102,Albinen,2129726.739,6389180.217,3.000
6104,Ergisch,123384.325,370152.974,3.000
6109,Inden,606946.435,1820839.305,3.000
6781,Coeuve,691656.767,2074970.300,3.000
65,Oberembrach,285228.871,855686.612,3.000
70,Wasterkingen,275532.071,826596.214,3.000
6782,Cornol,784131.980,2352395.940,3.000
71,Wil (ZH),653663.403,1960990.210,3.000
5732,Vich,565033.480,1695100.440,3.000
6112,Oberems,263925.939,791777.816,3.000
5731,Le Vaud,472266.221,1416798.663,3.000
386,Dotzigen,275532.071,826596.214,3.000
6783,Courchavon,285735.217,857205.650,3.000
6785,Courtedoux,660626.558,1981879.674,3.000
81,Bachs,925610.247,2776830.740,3.000
6116,Varen,301330.656,903991.969,3.000
5726,La Rippe,374509.154,1123527.463,3.000
6117,Guttet-Feschel,75950.296,227850.889,3.000
6789,Fahy,571999.326,1715997.979,3.000
388,Leuzigen,491823.234,1475469.701,3.000
390,Meinisberg,1083146.477,3249439.431,3.000
6624,Gy,665805.651,1997416.953,3.000
5530,Pailly,716243.320,2148729.960,3.000
5719,Gingins,378879.204,1136637.613,3.000
6715,Mervelier,1003535.526,3010606.577,3.000
4616,Uesslingen-Buch,532202.711,1596608.134,3.000
5529,Oulens-sous-Echallens,524289.499,1572868.496,3.000
3003,Schönengrund,244118.830,732356.489,3.000
1217,Sisikon,275532.071,826596.214,3.000
1215,Seelisberg,2062009.640,6186028.921,3.000
3405,Jonschwil,1894853.114,5684559.343,3.000
3422,Niederbüren,1586094.029,4758282.087,3.000
1212,Realp,275998.865,827996.596,3.000
1211,Isenthal,551064.143,1653192.428,3.000
1210,Hospental,275532.071,826596.214,3.000
3514,Schmitten (GR),645296.269,1935888.807,3.000
3551,Brusio,550419.863,1651259.590,3.000
3561,Poschiavo,615735.782,1847207.345,3.000
3603,Vals,551064.143,1653192.428,3.000
3618,Lumnezia,3424444.704,10273334.113,3.000
3633,Fürstenau,575720.300,1727160.901,3.000
3661,Cazis,3129876.360,9389629.079,3.000
3669,Tschappina,999341.165,2998023.495,3.000
3672,Safiental,1113780.745,3341342.234,3.000
3673,Domleschg,2561349.460,7684048.380,3.000
3695,Sufers,275532.071,826596.214,3.000
3701,Andeer,1285447.160,3856341.481,3.000
3715,Muntogna da Schons,275532.071,826596.214,3.000
1147,Wikon,1376387.218,4129161.654,3.000
1218,Spiringen,1650766.988,4952300.963,3.000
3360,Nesslau,2456633.670,7369901.010,3.000
3359,Wildhaus-Alt St. Johann,4820575.842,14461727.525,3.000
1367,Muotathal,4393590.718,13180772.154,3.000
3033,Lutzenberg,1105578.158,3316734.473,3.000
3035,Reute (AR),859093.409,2577280.228,3.000
3036,Wald (AR),1012740.248,3038220.745,3.000
1504,Emmetten,1754342.211,5263026.632,3.000
1405,Lungern,1132825.947,3398477.841,3.000
3219,Untereggen,1173900.880,3521702.639,3.000
1374,Steinerberg,267784.618,803353.854,3.000
1369,Riemenstalden,130448.588,391345.763,3.000
1368,Oberiberg,1057926.058,3173778.174,3.000
3252,Eichberg,1350535.273,4051605.820,3.000
3341,Gommiswald,5302068.192,15906204.576,3.000
1366,Morschach,2523576.390,7570729.169,3.000
1363,Illgau,556302.950,1668908.849,3.000
3292,Flums,5167317.120,15501951.361,3.000
3295,Quarten,3098184.977,9294554.932,3.000
1361,Alpthal,434567.345,1303702.035,3.000
3311,Amden,3043055.630,9129166.891,3.000
1345,Reichenburg,1065657.871,3196973.613,3.000
1220,Wassen,944075.459,2832226.378,3.000
1219,Unterschächen,551064.143,1653192.428,3.000
1145,Ufhusen,334198.687,1002596.061,3.000
1142,Roggliswil,687036.567,2061109.701,3.000
3734,Trin,1721345.878,5164037.634,3.000
4066,Eggenwil,351381.381,1054144.142,3.000
1056,Greppen,392971.049,1178913.146,3.000
1041,Schongau,1202206.946,3606620.837,3.000
1032,Hohenrain,2679516.291,8038548.872,3.000
1021,Aesch (LU),714561.597,2143684.792,3.000
1004,Flühli,5123603.787,15370811.362,3.000
5523,Froideville,572124.042,1716372.127,3.000
989,Thörigen,272409.959,817229.877,3.000
988,Seeberg,2658517.328,7975551.983,3.000
4064,Büttikon,633948.645,1901845.935,3.000
973,Bettenhausen,1018208.333,3054624.999,3.000
1084,Eich,473976.707,1421930.120,3.000
960,Wyssachen,55296.247,165888.742,3.000
4076,Sarmenstorf,957010.020,2871030.060,3.000
4077,Tägerig,784885.117,2354655.350,3.000
4078,Uezwil,387399.709,1162199.128,3.000
953,Eriswil,1029742.985,3089228.955,3.000
952,Dürrenroth,1267533.213,3802599.638,3.000
948,Forst-Längenbühl,1382282.134,4146846.403,3.000
945,Unterlangenegg,1670574.429,5011723.287,3.000
4105,Mandach,275532.071,826596.214,3.000
1064,Meierskappel,1224574.076,3673722.229,3.000
1089,Knutwil,1098043.474,3294130.423,3.000
3764,Valsot,1810341.021,5431023.062,3.000
3847,Val Müstair,1623667.225,4871001.676,3.000
3783,Madulain,337758.797,1013276.391,3.000
1131,Grossdietwil,682203.874,2046611.622,3.000
1129,Fischbach,987702.630,2963107.891,3.000
3792,Bregaglia,1769466.251,5308398.752,3.000
3804,Buseno,76057.916,228173.747,3.000
3821,Lostallo,1432233.826,4296701.477,3.000
3834,Roveredo (GR),1099614.432,3298843.296,3.000
3835,San Vittore,1001187.949,3003563.846,3.000
3837,Calanca,551064.143,1653192.428,3.000
3861,Fideris,1246260.752,3738782.257,3.000
3988,Obersaxen Mundaun,4685475.847,14056427.542,3.000
3863,Jenaz,1154613.140,3463839.420,3.000
3881,Conters im Prättigau,5211.189,15633.568,3.000
3911,Churwalden,3614377.495,10843132.485,3.000
3921,Arosa,5370229.769,16110689.308,3.000
1123,Altishofen,347213.860,1041641.581,3.000
3952,Jenins,467509.711,1402529.133,3.000
3981,Breil/Brigels,1631380.259,4894140.776,3.000
3985,Sumvitg,551064.143,1653192.428,3.000
3987,Trun,293538.403,880615.209,3.000
3004,Schwellbrunn,1456978.127,4370934.381,3.000
2972,Oberhallau,275532.071,826596.214,3.000
4117,Thalheim (AG),548724.214,1646172.643,3.000
2963,Ramsen,733426.760,2200280.279,3.000
2173,Autigny,66331.007,198993.022,3.000
2163,Val-de-Charmey,2162650.570,6487951.711,3.000
2162,Bas-Intyamon,521902.576,1565707.729,3.000
2153,Sorens,111049.896,333149.689,3.000
2614,Büsserach,949969.852,2849909.557,3.000
2615,Erschwil,487635.104,1462905.311,3.000
2616,Fehren,521139.257,1563417.770,3.000
2617,Grindel,450301.424,1350904.273,3.000
2619,Kleinlützel,995346.623,2986039.868,3.000
2152,Sâles,643857.479,1931572.436,3.000
2149,La Roche,1340144.579,4020433.737,3.000
2140,Marsens,703409.472,2110228.416,3.000
2137,Hauteville,700398.166,2101194.499,3.000
2134,Grandvillard,36691.562,110074.687,3.000
2130,Crésuz,397701.893,1193105.678,3.000
2129,Corbières,687904.959,2063714.876,3.000
2128,Châtel-sur-Montsalvens,559726.395,1679179.185,3.000
2123,Botterens,70097.010,210291.029,3.000
2122,Pont-en-Ogoz,1196796.464,3590389.393,3.000
2782,Brislach,929466.765,2788400.295,3.000
2783,Burg im Leimental,275532.071,826596.214,3.000
2571,Boningen,1141559.116,3424677.349,3.000
2555,Rüttenen,854871.996,2564615.989,3.000
2220,Le Mouret,830200.880,2490602.641,3.000
2474,Gempen,275532.071,826596.214,3.000
2303,St. Silvester,1519926.384,4559779.153,3.000
2301,Rechthalten,1187385.210,3562155.631,3.000
2300,Plasselb,539055.758,1617167.275,3.000
2391,Staatswald Galm,18102.038,54306.113,3.000
2405,Niederbuchsiten,620146.300,1860438.900,3.000
2424,Herbetswil,749762.849,2249288.548,3.000
2425,Holderbank (SO),765363.503,2296090.510,3.000
2445,Biezwil,494011.474,1482034.422,3.000
2457,Messen,1191844.963,3575534.888,3.000
2475,Hochwald,677675.758,2033027.275,3.000
2230,Villarsel-sur-Marly,234359.832,703079.497,3.000
2278,Ulmiz,608298.406,1824895.219,3.000
2272,Misery-Courtion,275532.071,826596.214,3.000
2266,Kleinbösingen,107845.085,323535.254,3.000
2258,Fräschels,275532.071,826596.214,3.000
2518,Etziken,559660.114,1678980.341,3.000
2523,Horriwil,534799.139,1604397.417,3.000
2524,Hüniken,268030.933,804092.799,3.000
2238,Bois-d'Amont,2302281.929,6906845.787,3.000
2541,Balm bei Günsberg,282620.155,847860.465,3.000
2115,Torny,551064.143,1653192.428,3.000
2788,Liesberg,1015374.439,3046123.317,3.000
2789,Nenzlingen,529593.893,1588781.678,3.000
2903,Löhningen,275532.071,826596.214,3.000
2868,Zeglingen,586923.118,1760769.353,3.000
2883,Bretzwil,1051172.821,3153518.462,3.000
2884,Diegten,1267287.597,3801862.792,3.000
2885,Eptingen,551064.143,1653192.428,3.000
2035,Nuvilly,275532.071,826596.214,3.000
2889,Lauwil,275532.071,826596.214,3.000
2027,Ménières,275532.071,826596.214,3.000
2025,Lully (FR),121493.907,364481.721,3.000
2894,Titterten,591920.517,1775761.552,3.000
2914,Büttenhardt,275532.071,826596.214,3.000
2863,Tenniken,307947.981,923843.942,3.000
2915,Dörflingen,698883.073,2096649.219,3.000
2917,Lohn (SH),444422.704,1333268.113,3.000
2936,Merishausen,849961.138,2549883.413,3.000
2016,Fétigny,977425.823,2932277.470,3.000
2938,Rüdlingen,1259756.458,3779269.375,3.000
2951,Beggingen,445622.308,1336866.923,3.000
2952,Schleitheim,1742568.220,5227704.660,3.000
2961,Buch (SH),404785.082,1214355.245,3.000
2962,Hemishofen,275532.071,826596.214,3.000
2865,Wenslingen,761445.878,2284337.633,3.000
2041,Saint-Aubin (FR),275532.071,826596.214,3.000
2790,Roggenburg,461458.516,1384375.548,3.000
2845,Diepflingen,201192.689,603578.067,3.000
2791,Röschenz,767751.315,2303253.946,3.000
2792,Wahlen,853747.205,2561241.614,3.000
2102,Ursy,1757728.876,5273186.629,3.000
2099,Siviriez,1406285.497,4218856.491,3.000
2826,Giebenach,326677.492,980032.475,3.000
2827,Hersberg,380952.880,1142858.641,3.000
2830,Lupsingen,855660.926,2566982.777,3.000
2843,Buckten,552073.269,1656219.806,3.000
2844,Buus,1370813.532,4112440.597,3.000
2848,Hemmiken,619635.235,1858905.704,3.000
2859,Rümlingen,378143.225,1134429.675,3.000
2050,Les Montets,541986.690,1625960.069,3.000
2850,Känerkinden,288751.010,866253.030,3.000
2851,Kilchberg (BL),346040.213,1038120.638,3.000
2852,Läufelfingen,275532.071,826596.214,3.000
2853,Maisprach,546004.636,1638013.908,3.000
2854,Nusshof,10693.229,32079.687,3.000
2855,Oltingen,558554.240,1675662.719,3.000
2045,Vallon,533127.888,1599383.663,3.000
2857,Rickenbach (BL),543592.942,1630778.827,3.000
4106,Mönthal,289282.219,867846.656,3.000
4046,Wohlenschwil,852293.564,2556880.693,3.000
4821,Hüttwilen,1786793.342,5360380.025,3.000
681,Belprahon,20380.710,61142.129,3.000
734,Bühl,564834.919,1694504.757,3.000
726,Plateau de Diesse,1570076.228,4710228.684,3.000
5050,Serravalle,1437843.248,4313529.743,3.000
5061,Airolo,1597339.990,4792019.969,3.000
5073,Giornico,1504902.713,4514708.138,3.000
5076,Personico,135422.169,406266.506,3.000
5077,Pollegio,802618.318,2407854.953,3.000
5079,Quinto,2392805.126,7178415.377,3.000
711,Sorvilier,275532.071,826596.214,3.000
706,Saicourt,275532.071,826596.214,3.000
704,Roches (BE),281324.183,843972.549,3.000
