bfs_nummer,gemeinde,total_area,score_sum,mean_score
5632,Denges,1514701.605,3682193.885,2.431
587,Matten bei Interlaken,1535241.618,3731810.242,2.431
337,Roggwil (BE),3409036.161,8285494.206,2.430
1349,Wangen (SZ),3326548.862,8084372.812,2.430
745,Port,1562020.840,3795117.910,2.430
64,Nürensdorf,3729132.844,9059175.926,2.429
1216,Silenen,3989480.823,9685251.031,2.428
2544,Feldbrunnen-St. Niklaus,1022894.393,2482201.520,2.427
4282,Rothrist,4492120.761,10900766.602,2.427
3021,Bühler,1238399.286,3004661.050,2.426
1331,Küssnacht (SZ),6915369.746,16772812.812,2.425
6639,Soral,1093900.977,2652766.695,2.425
2832,Ramlinsburg,203029.408,492336.901,2.425
1206,Erstfeld,2991639.062,7251558.042,2.424
4320,Tegerfelden,1280517.742,3103740.898,2.424
13,Stallikon,5810874.101,14079128.203,2.423
4911,Bürglen (TG),2462355.618,5965610.173,2.423
4426,Kesswil,644760.984,1562025.249,2.423
1301,Einsiedeln,9297208.028,22521852.866,2.422
4751,Rickenbach (TG),1237255.626,2994370.769,2.420
5402,Bex,6650248.331,16086662.979,2.419
4801,Berlingen,480211.995,1160684.146,2.417
4312,Lengnau (AG),2203985.269,5322704.800,2.415
3721,Bonaduz,1381674.440,3336232.265,2.415
6246,Saint-Léonard,503604.369,1215951.746,2.414
6035,Sembrancher,664770.386,1605072.843,2.414
4826,Mammern,666033.816,1607599.704,2.414
2545,Flumenthal,663961.693,1602384.157,2.413
6213,Evionnaz,666653.412,1608838.896,2.413
2823,Bubendorf,4023063.127,9708377.746,2.413
4451,Uttwil,534396.648,1289103.035,2.412
4024,Birmenstorf (AG),3610196.772,8706907.699,2.412
2333,Remaufens,610690.137,1472791.908,2.412
241,Aesch (ZH),1246041.094,3004639.955,2.411
6603,Avully,2853566.356,6880586.548,2.411
338,Rohrbach,655873.204,1581141.699,2.411
3297,Vilters-Wangs,4064851.949,9798517.441,2.411
2553,Oberdorf (SO),1608422.588,3875790.257,2.410
786,Schattenhalb,733272.131,1766849.742,2.410
2408,Wolfwil,1665963.406,4013788.299,2.409
221,Hettlingen,1898852.252,4572973.841,2.408
5653,Vufflens-le-Château,1581793.567,3808959.352,2.408
2862,Tecknau,1053750.889,2536957.155,2.408
3871,Klosters,9891596.841,23814054.193,2.408
2892,Oberdorf (BL),1715416.831,4128566.078,2.407
156,Meilen,4002604.979,9629269.534,2.406
2893,Reigoldswil,2171833.638,5220709.005,2.404
5764,Vallorbe,3662900.187,8804785.005,2.404
4199,Holderbank (AG),683049.802,1641631.675,2.403
4203,Möriken-Wildegg,2561084.409,6154582.552,2.403
538,Fraubrunnen,4789406.653,11504506.341,2.402
6152,Collombey-Muraz,7423920.548,17832654.883,2.402
6706,Courchapoix,1349186.337,3240623.054,2.402
6291,Saas-Grund,2518252.397,6047605.651,2.402
420,Rüdtligen-Alchenflüh,908594.289,2181539.988,2.401
2481,Witterswil,1325316.555,3181070.720,2.400
5656,Hautemorges,4649606.261,11158425.721,2.400
2973,Trasadingen,674742.505,1618342.727,2.398
2574,Eppenberg-Wöschnau,691830.520,1659193.112,2.398
955,Lützelflüh,2959258.945,7097067.230,2.398
493,Finsterhennen,449250.910,1076902.768,2.397
1082,Büron,2014088.491,4827970.876,2.397
2787,Laufen,2827918.881,6775136.894,2.396
99,Schöfflisdorf,400407.601,959246.707,2.396
670,Neuenegg,2277111.523,5451928.534,2.394
4781,Wängi,2796619.041,6695366.367,2.394
863,Burgistein,411669.908,985463.610,2.394
1704,Menzingen,4437872.208,10622276.419,2.394
1102,Sempach,2516221.698,6022424.928,2.393
119,Seegräben,692696.811,1657912.211,2.393
4192,Boniswil,685759.681,1641306.082,2.393
3402,Flawil,3321894.731,7949964.950,2.393
1146,Wauwil,590011.889,1411949.426,2.393
231,Zell (ZH),2012190.267,4813764.129,2.392
155,Männedorf,2885322.208,6896793.298,2.390
3218,Tübach,1219129.382,2912366.669,2.389
611,Kiesen,699728.415,1670945.754,2.388
6137,Martigny-Combe,497638.372,1188016.796,2.387
1067,Udligenswil,2308800.739,5511730.394,2.387
4047,Würenlingen,3210530.483,7663253.740,2.387
5792,Montpreveyres,2170509.048,5177844.041,2.386
4079,Unterlunkhofen,1251296.633,2984083.879,2.385
703,Reconvilier,716331.211,1708194.493,2.385
3214,Mörschwil,4167596.678,9936839.704,2.384
91,Niederweningen,1240545.443,2957204.206,2.384
2578,Gunzgen,1286234.027,3066085.014,2.384
5512,Bercher,718357.498,1712247.067,2.384
4716,Bettwiesen,721451.924,1718435.919,2.382
1501,Beckenried,2643952.562,6297496.960,2.382
137,Oberrieden,1113578.266,2652270.549,2.382
4776,Tobel-Tägerschen,1303629.387,3103474.872,2.381
956,Rüegsau,2835566.563,6749902.410,2.380
5205,Muzzano,1082475.213,2576551.556,2.380
593,Unterseen,3378558.548,8040025.632,2.380
5745,Baulmes,1451239.412,3453542.966,2.380
6286,Lalden,388530.791,924567.642,2.380
2856,Ormalingen,1478656.431,3517786.563,2.379
2336,Semsales,1071402.860,2548038.766,2.378
6627,Laconnex,1829593.617,4349282.245,2.377
5702,Arzier-Le Muids,2999097.546,7126470.016,2.376
114,Fischenthal,2136946.610,5076303.632,2.375
1205,Bürglen (UR),4337161.847,10297703.661,2.374
627,Worb,7785581.145,18480986.150,2.374
2254,Courtepin,1251848.709,2971291.752,2.374
3006,Urnäsch,1206473.449,2863075.384,2.373
3782,Celerina/Schlarigna,3412752.095,8097849.012,2.373
159,Uetikon am See,1880529.271,4461658.043,2.373
3732,Flims,5327714.419,12639570.549,2.372
6110,Leuk,4710011.609,11173555.709,2.372
4228,Boswil,589322.098,1396897.219,2.370
731,Aegerten,1065678.491,2525971.963,2.370
6605,Bardonnex,2757919.361,6534446.130,2.369
2582,Rickenbach (SO),754398.067,1787108.679,2.369
2211,Neyruz (FR),750005.670,1775543.411,2.367
756,Twann-Tüscherz,870229.651,2059916.114,2.367
6451,Cornaux,752671.128,1780874.328,2.366
979,Herzogenbuchsee,2638323.534,6242341.552,2.366
717,Valbirse,1507317.598,3565699.338,2.366
9073,Thunersee,5866655.456,13874167.497,2.365
412,Kirchberg (BE),3030986.279,7167729.565,2.365
5422,Aubonne,3467977.904,8198971.850,2.364
90,Niederhasli,2915229.625,6891999.811,2.364
6730,Val Terbi,4146439.867,9801700.497,2.364
3102,Gonten,2273598.033,5373792.280,2.364
5423,Ballens,1516760.824,3584585.790,2.363
332,Madiswil,2579407.665,6095664.503,2.363
4170,Laufenburg,3145931.945,7434403.040,2.363
4691,Münsterlingen,2395838.246,5661181.004,2.363
883,Seftigen,1059936.066,2504351.946,2.363
4080,Villmergen,3565501.294,8423213.002,2.362
2029,Montagny (FR),763669.272,1802870.616,2.361
628,Zäziwil,765021.919,1805575.909,2.360
6113,Salgesch,765194.717,1805921.506,2.360
7,Knonau,765366.865,1806265.801,2.360
2516,Deitingen,765366.865,1806265.801,2.360
5939,Yvonand,765366.865,1806265.801,2.360
31,Henggart,765366.865,1806265.801,2.360
6757,Saignelégier,765366.865,1806265.801,2.360
5766,Vuiteboeuf,765366.865,1806265.801,2.360
6455,Le Landeron,765366.865,1806265.801,2.360
1023,Ballwil,765366.865,1806265.801,2.360
434,Courtelary,765366.865,1806265.801,2.360
491,Brüttelen,765366.865,1806265.801,2.360
995,Wiedlisbach,765366.865,1806265.801,2.360
2849,Itingen,765366.865,1806265.801,2.360
554,Wiler bei Utzenstorf,765366.865,1806265.801,2.360
2055,Cheyres-Châbles,765366.865,1806265.801,2.360
971,Attiswil,765366.865,1806265.801,2.360
5425,Bière,765366.865,1806265.801,2.360
4132,Birrwil,765366.865,1806265.801,2.360
605,Bowil,765366.865,1806265.801,2.360
6287,Randa,765366.865,1806265.801,2.360
2186,Cottens (FR),765366.865,1806265.801,2.360
4237,Oberrüti,765366.865,1806265.801,2.360
6753,Muriaux,1530733.729,3612531.602,2.360
1403,Giswil,766042.957,1807617.985,2.360
1,Aeugst am Albis,2883743.963,6803656.648,2.359
1136,Menznau,767467.349,1810466.769,2.359
5711,Commugny,1237264.970,2917745.681,2.358
983,Oberbipp,1277789.997,3013218.066,2.358
5236,Collina d'Oro,3726782.549,8787005.202,2.358
6709,Courroux,2291731.033,5402738.082,2.357
5498,La Sarraz,771037.518,1817607.107,2.357
2257,Cressier (FR),771196.001,1817924.074,2.357
5884,Corsier-sur-Vevey,3787343.737,8923612.820,2.356
2011,Cugy (FR),774444.318,1824420.707,2.356
213,Brütten,1451695.752,3419726.282,2.356
5415,Yvorne,1570346.147,3699212.095,2.356
1025,Ermensee,959436.257,2259692.018,2.355
1104,Triengen,2096775.218,4937605.263,2.355
3408,Uzwil,5209845.205,12266064.449,2.354
497,Lüscherz,777532.656,1830597.382,2.354
6452,Cressier (NE),778062.601,1831657.274,2.354
2493,Lostorf,3024324.006,7119560.968,2.354
68,Rorbas,1928533.688,4537754.341,2.353
723,La Neuveville,633018.706,1489210.706,2.353
4590,Hüttlingen,782474.181,1840480.433,2.352
992,Wangen an der Aare,852842.988,2005914.762,2.352
2786,Grellingen,786186.141,1847904.353,2.350
791,Boltigen,786853.240,1849238.552,2.350
5725,Prangins,2612029.602,6137786.237,2.350
3201,Häggenschwil,215094.850,505430.974,2.350
5639,Lully (VD),1174845.299,2759071.162,2.348
5688,Syens,891684.312,2094027.566,2.348
3789,Sils im Engadin/Segl,3123720.440,7334485.587,2.348
2584,Starrkirch-Wil,723044.534,1697305.878,2.347
1094,Nottwil,2682706.855,6291942.137,2.345
5522,Fey,799175.390,1873882.852,2.345
323,Bannwil,799192.061,1873916.193,2.345
6609,Cartigny,2318932.513,5436857.444,2.345
2145,Le Pâquier (FR),800870.286,1877275.363,2.344
3784,Pontresina,4596531.917,10773100.717,2.344
6007,Naters,6540300.528,15317581.243,2.342
3752,Samnaun,4097056.146,9595066.848,2.342
2542,Bellach,2625957.110,6148250.210,2.341
5477,Cossonay,2370941.270,5549579.791,2.341
619,Oberdiessbach,812559.358,1900650.788,2.339
4255,Mumpf,1327632.740,3104240.764,2.338
586,Lütschental,815040.224,1905612.519,2.338
784,Innertkirchen,2135118.642,4988321.228,2.336
246,Oetwil an der Limmat,919590.841,2145938.059,2.334
6288,Saas-Almagell,2490500.587,5810698.722,2.333
4181,Wittnau,1663573.759,3878211.661,2.331
6635,Presinge,2037228.173,4749064.330,2.331
1502,Buochs,2765616.666,6446687.084,2.331
5180,Cureglia,981482.584,2286832.167,2.330
6253,Crans-Montana,11582167.925,26985404.681,2.330
6615,Collex-Bossy,2164847.929,5043728.779,2.330
6629,Meinier,2785903.526,6488312.632,2.329
4072,Niederwil (AG),2016134.431,4693153.170,2.328
4545,Diessenhofen,1681886.869,3914837.881,2.328
5743,Arnex-sur-Orbe,842688.827,1960909.724,2.327
1033,Inwil,1960598.554,4561292.358,2.326
4131,Beinwil am See,844881.605,1965295.280,2.326
4253,Magden,1674359.475,3893427.569,2.325
2274,Muntelier,331830.954,771067.135,2.324
5240,Val Mara,3223207.781,7487314.498,2.323
5655,Yens,854339.361,1984210.794,2.323
295,Horgen,8897481.281,20658613.412,2.322
2774,Schönenbuch,610974.972,1418294.611,2.321
93,Oberweningen,364959.263,847019.094,2.321
2620,Meltingen,563052.602,1306153.242,2.320
499,Siselen,303950.163,705031.451,2.320
2401,Egerkingen,2060154.129,4777401.341,2.319
100,Stadel,2148572.627,4980578.505,2.318
6626,Jussy,3707172.844,8589369.624,2.317
4202,Meisterschwanden,1532917.443,3551079.171,2.317
6219,Vernayaz,870711.075,2016954.221,2.316
2499,Stüsslingen,2184037.661,5058556.055,2.316
4209,Seon,1744709.838,4040483.819,2.316
5892,Blonay - Saint-Légier,7068389.542,16365268.338,2.315
4471,Bischofszell,1982564.144,4587049.111,2.314
6141,Saxon,880551.861,2036635.794,2.313
6290,Saas-Fee,4215578.661,9747107.978,2.312
5721,Gland,3324296.618,7686304.194,2.312
2121,Haut-Intyamon,3335942.593,7712784.123,2.312
4646,Ermatingen,1779168.588,4109401.319,2.310
219,Elsau,3007822.325,6942344.843,2.308
113,Dürnten,3954759.545,9124326.701,2.307
2422,Balsthal,3446957.799,7951866.872,2.307
762,Diemtigen,793270.466,1828737.694,2.305
4891,Berg (TG),1806265.801,4163595.744,2.305
4229,Bünzen,187786.633,432852.314,2.305
5208,Origlio,1317454.603,3035623.289,2.304
2479,Rodersdorf,907185.197,2089902.466,2.304
4065,Dottikon,888262.648,2046204.197,2.304
1630,Glarus Nord,11825456.916,27237149.016,2.303
152,Herrliberg,2758419.222,6352674.136,2.303
5406,Lavey-Morcles,426423.780,981482.028,2.302
331,Lotzwil,1461463.118,3363737.419,2.302
2785,Duggingen,1301861.338,2995176.450,2.301
5728,Signy-Avenex,1069837.324,2461258.033,2.301
584,Lauterbrunnen,11885610.193,27337646.598,2.300
3298,Walenstadt,1058447.170,2434008.256,2.300
4207,Schafisheim,1810711.017,4161500.375,2.298
25,Dachsen,926799.247,2129130.565,2.297
2063,Billens-Hennens,974723.080,2237713.057,2.296
94,Otelfingen,1825499.631,4190069.811,2.295
1026,Eschenbach (LU),1119929.779,2570348.097,2.295
3426,Zuzwil (SG),2820444.717,6472196.216,2.295
2175,Belfaux,1774046.097,4070249.926,2.294
889,Thurnen,936753.928,2149039.928,2.294
4197,Hallwil,956598.462,2194474.345,2.294
224,Pfungen,966460.316,2216470.597,2.293
5216,Pura,1498940.684,3437225.034,2.293
2421,Aedermannsdorf,795266.778,1822927.793,2.292
607,Freimettigen,163700.061,375129.695,2.292
181,Wila,1157960.991,2653173.744,2.291
1402,Engelberg,5291287.668,12122884.467,2.291
4303,Böttstein,2856986.083,6544651.686,2.291
2554,Riedholz,1871931.090,4287966.133,2.291
7009,Gamprin,3178878.043,7280553.501,2.290
6708,Courrendlin,3188194.033,7301390.237,2.290
1137,Nebikon,951396.452,2178324.975,2.290
35,Marthalen,1008946.060,2308696.205,2.288
5611,Savigny,3727285.124,8528836.199,2.288
2406,Oberbuchsiten,959432.977,2194398.024,2.287
603,Biglen,962325.073,2200182.217,2.286
3986,Tujetsch,2899897.243,6626390.699,2.285
4262,Wegenstetten,968029.154,2211590.379,2.285
6641,Troinex,1925177.408,4396169.378,2.284
3291,Bad Ragaz,3485495.385,7956466.361,2.283
5882,Chardonne,1323527.802,3020980.997,2.283
4111,Riniken,1449881.198,3309099.432,2.282
492,Erlach,980069.277,2235670.625,2.281
5752,Croy,367082.086,837144.089,2.281
3293,Mels,7182788.692,16374764.599,2.280
194,Greifensee,1008579.376,2297967.661,2.278
1099,Schenkon,2241223.166,5105014.072,2.278
2235,La Sonnaz,530792.131,1208909.414,2.278
2208,Matran,1396590.036,3179877.778,2.277
944,Uetendorf,2195676.655,4999126.254,2.277
2904,Neunkirch,1009922.438,2299011.155,2.276
6215,Massongex,999632.491,2274797.054,2.276
5675,Lucens,1000591.706,2276715.483,2.275
5409,Ollon,15337377.776,34878768.967,2.274
1083,Buttisholz,2953683.915,6714111.102,2.273
2216,Pierrafortscha,725603.520,1649381.396,2.273
4023,Bergdietikon,1805027.923,4103038.024,2.273
1311,Gersau,2621478.681,5954944.828,2.272
3619,Ilanz/Glion,4229294.883,9607178.936,2.272
9149,Bielersee (BE),2373470.465,5390152.974,2.271
418,Oberburg,963063.198,2186576.740,2.270
4591,Matzingen,2010891.759,4565521.288,2.270
3882,Küblis,921215.305,2091102.897,2.270
1088,Hildisrieden,1020789.942,2317111.956,2.270
2325,Châtel-Saint-Denis,1020940.447,2317412.966,2.270
6638,Satigny,8526903.814,19352210.110,2.270
869,Kaufdorf,1024026.051,2323584.173,2.269
2520,Halten,687278.016,1559434.573,2.269
227,Seuzach,2998163.354,6799586.742,2.268
884,Toffen,1030117.771,2335767.614,2.267
3112,Schwende-Rüte,4052261.507,9185071.320,2.267
1710,Walchwil,2067977.073,4687018.289,2.266
5931,Treycovagnes,614785.664,1393146.723,2.266
311,Schüpfen,1039051.473,2353635.017,2.265
5514,Bottens,1040898.936,2357329.943,2.265
4311,Leibstadt,1040898.936,2357329.943,2.265
5816,Corcelles-près-Payerne,1041719.116,2358970.304,2.264
2580,Kappel (SO),1050241.506,2376015.084,2.262
67,Rafz,2105003.098,4761070.339,2.262
2239,Grolley-Ponthaux,1052952.388,2381436.847,2.262
11,Ottenbach,1408874.214,3185856.650,2.261
3762,Scuol,8654253.111,19568922.539,2.261
902,Langnau im Emmental,4157038.106,9399444.410,2.261
928,Heimberg,2064642.761,4666215.287,2.260
2174,Avry,2097924.879,4740149.523,2.259
37,Ossingen,1064268.909,2404069.888,2.259
3791,Zuoz,1066747.088,2409026.248,2.258
6199,Raron,1073796.851,2423125.773,2.257
2527,Luterbach,1841186.662,4153999.727,2.256
2461,Schnottwil,1080060.058,2435652.188,2.255
6254,Noble-Contrée,2787548.671,6285113.010,2.255
623,Rubigen,1083854.202,2443240.476,2.254
4561,Felben-Wellhausen,1976146.995,4453819.283,2.254
3832,Grono,2226860.540,5017600.346,2.253
1401,Alpnach,2182211.338,4915486.820,2.253
177,Pfäffikon,5200149.864,11712120.105,2.252
216,Dinhard,1709903.879,3850193.947,2.252
5716,Eysins,1097826.859,2471661.391,2.251
2532,Subingen,1096259.689,2468051.450,2.251
2476,Hofstetten-Flüh,2015229.348,4536770.640,2.251
4421,Horn,1100776.354,2477084.780,2.250
4746,Münchwilen (TG),2349152.301,5283714.924,2.249
1150,Zell (LU),1106290.981,2488114.033,2.249
4411,Egnach,5366712.342,12065646.815,2.248
1706,Oberägeri,5358143.763,12041924.845,2.247
2427,Matzendorf,1292880.646,2904431.198,2.246
84,Dällikon,1117934.761,2511401.594,2.246
3217,Steinach,1510549.121,3391407.759,2.245
88,Neerach,1134970.005,2545472.082,2.243
2155,Vaulruz,1179468.565,2644744.884,2.242
2932,Beringen,2820569.169,6322053.890,2.241
72,Winkel,2285578.345,5122220.832,2.241
2403,Kestenholz,1142845.192,2561222.456,2.241
4711,Affeltrangen,1371595.970,3073572.056,2.241
763,Erlenbach im Simmental,1285022.385,2878912.150,2.240
5407,Leysin,2905248.660,6508494.765,2.240
409,Hindelbank,1149411.699,2574355.469,2.240
5714,Crassier,851171.025,1905945.380,2.239
387,Lengnau (BE),1394661.894,3120555.073,2.237
3274,Sennwald,6349880.547,14207232.706,2.237
9040,Greifensee,988120.553,2210331.705,2.237
4656,Güttingen,1172119.623,2619771.317,2.235
7011,Schellenberg,1799040.193,4019862.100,2.234
740,Ligerz,444418.637,992996.675,2.234
446,Tramelan,2351501.913,5254067.969,2.234
360,Wohlen bei Bern,8197892.517,18312224.109,2.234
4761,Sirnach,4544639.744,10148817.852,2.233
4039,Remetschwil,1215717.972,2714654.023,2.233
3572,Falera,1839969.350,4108126.838,2.233
3104,Schlatt-Haslen,610174.266,1362139.271,2.232
4254,Möhlin,2736501.166,6104763.582,2.231
769,Wimmis,1197864.963,2671261.997,2.230
6710,Courtételle,1437403.755,3204154.992,2.229
4571,Gachnang,3351417.714,7462502.373,2.227
6512,Val-de-Travers,8524776.554,18978277.607,2.226
5561,Grandson,2426194.379,5401293.580,2.226
117,Hinwil,4758923.202,10591323.183,2.226
5799,Servion,2452045.329,5455154.801,2.225
1081,Beromünster,5970569.834,13282641.041,2.225
744,Orpund,1561913.301,3474072.875,2.224
2953,Siblingen,1232922.636,2741377.343,2.223
61,Hüntwangen,639295.880,1421328.576,2.223
4831,Müllheim,1646804.384,3660635.106,2.223
6808,Clos du Doubs,1240070.803,2755673.678,2.222
4169,Kaisten,2872403.489,6381534.749,2.222
905,Rüderswil,1710357.094,3799338.647,2.221
3407,Oberuzwil,2639884.831,5862615.145,2.221
6784,Courgenay,1259263.739,2794059.550,2.219
345,Wynau,479527.296,1063594.813,2.218
3393,Lütisburg,635678.973,1409028.032,2.217
1404,Kerns,2970234.452,6582673.236,2.216
5266,Stabio,2602360.759,5767047.580,2.216
4222,Aristau,1277803.425,2830580.011,2.215
9,Mettmenstetten,1280504.174,2836540.419,2.215
552,Utzenstorf,1492550.450,3304109.698,2.214
111,Bäretswil,2589981.607,5731027.357,2.213
2117,Villaz,1302159.840,2879851.752,2.212
3273,Grabs,4000103.081,8843575.198,2.211
3723,Rhäzüns,1314041.215,2903614.501,2.210
4200,Hunzenschwil,1314544.828,2904616.762,2.210
5634,Echichens,2989991.707,6606301.460,2.209
2305,Schmitten (FR),1181718.064,2609945.452,2.209
4318,Schneisingen,1467784.203,3241585.730,2.208
5503,Vufflens-la-Ville,1317939.926,2910323.719,2.208
2618,Himmelried,1323827.629,2923187.330,2.208
3822,Mesocco,1324837.479,2925207.028,2.208
749,Studen (BE),1330350.704,2936233.478,2.207
5761,Romainmôtier-Envy,848242.411,1869036.977,2.203
5199,Mezzovico-Vira,1355412.922,2986357.916,2.203
3276,Wartau,2611229.888,5752801.916,2.203
3788,S-chanf,1357048.746,2989629.563,2.203
1214,Seedorf (UR),1363928.066,3003388.203,2.202
2124,Broc,1396516.964,3073968.654,2.201
4324,Zurzach,4700111.370,10345009.101,2.201
1143,Schötz,1374196.030,3023924.130,2.201
4041,Stetten (AG),1375286.708,3026105.487,2.200
4185,Böztal,2755605.347,6062274.836,2.200
3275,Sevelen,2710706.732,5963155.697,2.200
6413,Rochefort,1886052.636,4148393.918,2.200
5646,Saint-Prex,1649516.622,3626752.652,2.199
3395,Bütschwil-Ganterschwil,4044954.313,8891168.914,2.198
3037,Walzenhausen,1360680.251,2989429.060,2.197
6139,Riddes,1401660.874,3078853.818,2.197
2321,Attalens,1551489.647,3402687.545,2.193
4536,Basadingen-Schlattingen,1429994.630,3135521.330,2.193
909,Trubschachen,1431799.739,3139131.550,2.192
3031,Grub (AR),1559607.264,3418744.346,2.192
4864,Steckborn,1216881.902,2665460.515,2.190
2974,Wilchingen,1417939.094,3104201.596,2.189
1037,Rain,1464723.407,3206143.674,2.189
5830,Villarzel,1447816.321,3168010.807,2.188
4476,Erlen,1469295.061,3214122.194,2.188
101,Steinmaur,1474544.310,3224620.691,2.187
2068,Châtonnaye,1469778.056,3213727.977,2.187
2338,La Verrerie,787845.417,1721521.933,2.185
4724,Eschlikon,1488879.547,3253291.165,2.185
6292,St. Niklaus,2992367.276,6535798.695,2.184
667,Laupen,1444655.315,3154185.026,2.183
6487,Val-de-Ruz,10196026.663,22259548.477,2.183
2402,Härkingen,1622946.698,3542862.643,2.183
4551,Aadorf,3015187.803,6581935.220,2.183
5397,Centovalli,1477106.671,3223525.673,2.182
3202,Muolen,1515918.739,3307369.549,2.182
223,Neftenbach,3231135.803,7048125.549,2.181
1503,Dallenwil,1204052.867,2626203.348,2.181
5206,Neggio,488890.127,1065475.793,2.179
6283,Embd,1135769.825,2474855.892,2.179
3338,Schmerikon,1541463.045,3358458.161,2.179
298,Wiesendangen,2211076.053,4816900.023,2.179
1632,Glarus,4689744.516,10215226.066,2.178
5540,Montilliez,1570789.218,3417110.508,2.175
4806,Eschenz,1574680.217,3424963.807,2.175
2477,Metzerlen-Mariastein,1325839.152,2883515.069,2.175
3423,Niederhelfenschwil,3164132.699,6879329.542,2.174
2895,Waldenburg,1122817.691,2440669.277,2.174
2529,Oekingen,335058.489,727910.912,2.172
297,Bauma,3041985.961,6606541.415,2.172
6637,Russin,1606640.527,3488813.126,2.171
86,Dielsdorf,1844847.467,4005907.125,2.171
4501,Kradolf-Schönenberg,1613250.673,3502033.417,2.171
225,Rickenbach (ZH),917059.576,1990434.760,2.170
2793,Zwingen,1617156.804,3509845.678,2.170
6135,Leytron,1620893.842,3517319.754,2.170
4641,Altnau,1496226.318,3246762.899,2.170
2053,Belmont-Broye,1623605.544,3522743.159,2.170
5410,Ormont-Dessous,1625717.336,3526966.744,2.169
2404,Neuendorf,1741705.937,3776941.109,2.169
2304,St. Ursen,1651884.473,3581308.007,2.168
608,Grosshöchstetten,1640522.625,3556577.321,2.168
5926,Pomy,870719.546,1887027.460,2.167
1705,Neuheim,1648251.393,3572034.856,2.167
5072,Faido,4713627.629,10207202.548,2.165
1030,Hitzkirch,4617441.511,9996191.803,2.165
5905,Champvent,1678167.784,3631867.639,2.164
6022,Chamoson,1682751.027,3641034.125,2.164
1128,Ettiswil,2545899.999,5503462.118,2.162
6204,Steg-Hohtenn,1240044.550,2680417.326,2.162
443,Saint-Imier,1998933.478,4320625.374,2.161
4121,Villigen,1676703.724,3624109.826,2.161
5727,Saint-Cergue,1802108.537,3894142.236,2.161
843,Saanen,6508384.053,14062288.561,2.161
2920,Thayngen,1722295.960,3720123.992,2.160
6057,Fiesch,1727697.790,3730927.650,2.159
392,Pieterlen,1727905.155,3731343.374,2.159
4186,Herznach-Ueken,1728629.254,3732790.580,2.159
3542,Albula/Alvra,4847101.522,10466217.196,2.159
5803,Vulliens,629088.189,1357991.556,2.159
4511,Zihlschlacht-Sitterdorf,1498866.515,3234872.010,2.158
3392,Kirchberg (SG),5156372.151,11128162.304,2.158
2622,Zullwil,604201.175,1303886.382,2.158
3007,Waldstatt,1766168.836,3810104.880,2.157
632,Wichtrach,1764042.348,3803616.768,2.156
1121,Alberswil,896620.463,1932642.947,2.155
2299,Plaffeien,5597690.818,12063252.771,2.155
2572,Däniken,1846000.893,3977644.857,2.155
1127,Egolzwil,282604.026,608814.476,2.154
5249,Castel San Pietro,1935177.734,4168538.304,2.154
1125,Dagmersellen,1795388.902,3866309.875,2.153
2455,Lüterkofen-Ichertswil,204434.019,440225.247,2.153
1091,Mauensee,1028045.936,2213525.074,2.153
2613,Breitenbach,1805152.081,3885836.233,2.153
6240,Lens,3794451.150,8165003.546,2.152
3342,Eschenbach (SG),9956747.874,21417754.618,2.151
5097,Brissago,1825486.339,3926504.749,2.151
357,Oberbalm,930178.966,2000549.848,2.151
6119,Turtmann-Unterems,1225717.691,2635428.658,2.150
6023,Conthey,3739558.988,8039813.912,2.150
1505,Ennetbürgen,1841018.352,3957568.775,2.150
6021,Ardon,1059572.116,2277705.599,2.150
5451,Avenches,1940662.708,4171682.774,2.150
2292,Brünisried,977666.884,2101183.938,2.149
3972,Seewis im Prättigau,472773.294,1015623.920,2.148
3961,Grüsch,1388830.334,2983115.407,2.148
1008,Schüpfheim,1872329.886,4020191.844,2.147
2328,Granges (Veveyse),1160623.341,2491927.073,2.147
3256,Rüthi (SG),1882927.682,4041387.434,2.146
2054,Estavayer,4360526.645,9357415.763,2.146
903,Lauperswil,1625732.055,3487937.066,2.145
4841,Pfyn,1862333.582,3993266.999,2.144
5693,Montanaire,3215696.140,6893065.326,2.144
610,Herbligen,160053.818,342996.240,2.143
4546,Schlatt (TG),1927869.251,4131270.573,2.143
3352,Ebnat-Kappel,1950492.907,4176517.886,2.141
1370,Rothenthurm,1956700.572,4188933.215,2.141
573,Brienz (BE),1249126.068,2673384.956,2.140
1062,Malters,2295445.631,4912558.312,2.140
626,Walkringen,1978333.716,4232199.503,2.139
3982,Disentis/Mustér,1982924.221,4241380.514,2.139
301,Aarberg,1994206.536,4263945.143,2.138
292,Stammheim,2010564.266,4296660.602,2.137
4921,Bussnang,4016173.788,8581608.737,2.137
341,Schwarzhäusern,104328.804,222816.279,2.136
3401,Degersheim,2037269.407,4350070.885,2.135
2478,Nuglar-St. Pantaleon,1845763.327,3940951.896,2.135
411,Kernenried,417397.759,891043.670,2.135
4313,Leuggern,2689081.689,5739441.933,2.134
4851,Salenstein,1285333.805,2742974.126,2.134
34,Laufen-Uhwiesen,1346782.026,2873744.438,2.134
2833,Seltisberg,1444401.498,3081948.496,2.134
4951,Wigoltingen,1377745.384,2939528.573,2.134
4683,Lengwil,2066903.715,4409339.502,2.133
3233,Berneck,1767848.574,3771361.986,2.133
172,Fehraltorf,2150476.067,4587390.208,2.133
2250,Courgevaux,315468.047,672876.703,2.133
662,Ferenbalm,2081584.889,4438701.850,2.132
